symbol,date,price,return_30d,volatility,rsi,volume_ratio,next_return
DOTUSDT,2024-08-25,4.819,-0.4141848905947979,0.5839382854238331,62.75590551181102,0.883567360568549,-0.054160614235318594
DOTUSDT,2024-08-26,4.558,-0.5874679826201967,0.6004913808149248,48.956884561891506,0.8421569834519949,-0.03949100482667833
DOTUSDT,2024-08-27,4.378,-0.7441410828523509,0.6069174679366538,44.6417247939125,1.1289746174444268,-0.02832343535861137
DOTUSDT,2024-08-28,4.254,-0.8145474365664573,0.6096528663302762,45.80351333767077,0.9375024325098004,-0.0004701457451810054
DOTUSDT,2024-08-29,4.252,-0.8687350332672502,0.6085498004287583,49.12770411723655,0.7006925479226536,0.005879586077140342
DOTUSDT,2024-08-30,4.277,-0.7935924436139355,0.607964305548349,49.48024948024949,0.6921701551641309,-0.004442366144493781
DOTUSDT,2024-08-31,4.258,-0.6954771838689714,0.6079716025909387,45.992779783393516,0.31151869679129085,-0.04462188821042756
DOTUSDT,2024-09-01,4.068,-0.6799764175874575,0.6099150819207573,39.63963963963965,0.7276992230622659,0.034414945919370776
DOTUSDT,2024-09-02,4.208,-0.6926361448307053,0.6209417024316294,41.48471615720526,0.641742096392746,-0.03469581749049422
DOTUSDT,2024-09-03,4.062,-0.5278090245658237,0.5961946688781449,36.45955451348184,0.6137255998752237,0.01206302314130947
DOTUSDT,2024-09-04,4.111,-0.4075846434885478,0.5165968758727848,32.920792079207914,1.558025787631446,-0.021892483580637334
DOTUSDT,2024-09-05,4.021,-0.020389355884410747,0.4701320361153929,30.11904761904762,0.7275051470351243,-0.01541904998756527
DOTUSDT,2024-09-06,3.959,-0.33860239639129724,0.46786483230743264,19.74025974025976,1.5385412293672396,0.03031068451629193
DOTUSDT,2024-09-07,4.079,-0.4417475848247499,0.4318791412104515,21.273885350318466,0.681714282176333,0.02010296641333653
DOTUSDT,2024-09-08,4.161,-0.5591002641578643,0.43597480361954394,27.919463087248317,0.6181488231065068,0.030040855563566504
DOTUSDT,2024-09-09,4.286,-0.42650316561945584,0.44709637787002127,39.95568685376661,1.1252855718378938,-0.008166122258515873
DOTUSDT,2024-09-10,4.251,-0.3061565127791606,0.4201496103664948,44.74772539288669,0.7429738289683868,-0.014114326040931657
DOTUSDT,2024-09-11,4.191,-0.15177546188656854,0.4162549468917994,47.24890829694325,1.1704838582166348,0.024576473395371057
DOTUSDT,2024-09-12,4.294,-0.2677887325977202,0.4231514900900476,51.685393258426956,0.8757092974665702,0.02934326967862133
DOTUSDT,2024-09-13,4.42,-0.15607930224465236,0.4192493179191697,55.30809205642167,1.2763091802266877,0.0038461538461538325
DOTUSDT,2024-09-14,4.437,0.061957386582186524,0.41265808611057914,56.65427509293682,0.7338280124407197,-0.009916610322289965
DOTUSDT,2024-09-15,4.393,0.15539239480158895,0.41393800894786664,63.552960800667236,1.138349066134644,-0.04484407011154112
DOTUSDT,2024-09-16,4.196,0.11064658983827025,0.4313794190704881,49.52229299363055,1.1935544980292951,-0.009294566253574721
DOTUSDT,2024-09-17,4.157,-0.0986348243577025,0.4316697985247732,54.13402959094864,1.2375749689530695,0.004570603800817974
DOTUSDT,2024-09-18,4.176,-0.14563868486114942,0.4269682548164975,52.904378909740856,1.730386681162742,0.018917624521072707
DOTUSDT,2024-09-19,4.255,-0.19949977014164272,0.43001111158855165,60.55956678700361,1.6227239423489972,0.0199764982373678
DOTUSDT,2024-09-20,4.34,-0.1684279294223638,0.4240588336554451,66.84350132625994,1.5517939400347505,0.028110599078341014
DOTUSDT,2024-09-21,4.462,-0.20425634231224601,0.4325219159167623,66.90203000882613,0.8479884448496325,-0.03384132675930074
DOTUSDT,2024-09-22,4.311,-0.12914037726663552,0.4212600226972399,56.239600665557425,0.8406142685712906,0.03409881697981909
DOTUSDT,2024-09-23,4.458,-0.38554329272434595,0.43081530922784017,57.026143790849694,1.2339588440761229,0.03970390309555838
DOTUSDT,2024-09-24,4.635,-0.3332177193253853,0.43906731956260286,64.05563689604682,1.640706739018782,0.0004314994606255951
DOTUSDT,2024-09-25,4.637,-0.09245941020474269,0.40903020415349906,67.04892966360856,1.3350195008074113,0.03817123139961187
DOTUSDT,2024-09-26,4.814,0.08951430211507128,0.4043016527076844,68.81331403762664,1.2868080280174041,0.014125467386788548
DOTUSDT,2024-09-27,4.882,0.34838842286937194,0.39386617849090044,67.44712990936554,1.4364710517860604,-0.018025399426464528
DOTUSDT,2024-09-28,4.794,0.48988476535403835,0.3991959506536577,62.79569892473116,0.7849228154206574,-0.005632040050062459
DOTUSDT,2024-09-29,4.767,0.4313672530830933,0.40019654071600663,63.570391872278705,0.7675782163883617,-0.07027480595762536
DOTUSDT,2024-09-30,4.432,0.3929951659924173,0.45402761222937765,57.78364116094989,1.3930995020534276,-0.06272563176895318
DOTUSDT,2024-10-01,4.154,0.17355369994864533,0.47273628864357414,49.91452991452991,2.589867187330855,-0.012518054886855978
DOTUSDT,2024-10-02,4.102,0.11320788808689326,0.4635026692067593,47.930648769574944,1.441107640077409,0.006582155046318761
DOTUSDT,2024-10-03,4.129,-0.04323544793386258,0.4522910848815343,46.37096774193547,1.401651414140666,0.01574231048680086
DOTUSDT,2024-10-04,4.194,0.09435779385551402,0.45320189050006776,45.74592074592075,0.8818416753882125,-0.013113972341440072
DOTUSDT,2024-10-05,4.139,0.10662208500715198,0.4500406580883168,40.206185567010316,0.520950677026664,0.01256342111621156
DOTUSDT,2024-10-06,4.191,0.13588378913780952,0.4482795944141087,46.12903225806451,0.47133042097020517,-0.014316392269148048
DOTUSDT,2024-10-07,4.131,0.2291586928170656,0.44266529373900665,38.82433356117565,1.1059967280722494,-0.0065359477124183885
DOTUSDT,2024-10-08,4.104,0.08040177019893235,0.43929342438612246,29.779131759329758,0.9319075035122115,-0.01949317738791423
DOTUSDT,2024-10-09,4.024,-0.008394610220250714,0.4331924129353786,27.96549245147375,0.8829561936286136,0.012176938369781398
DOTUSDT,2024-10-10,4.073,-0.17350805339185316,0.4345782315259071,20.665083135391896,0.7104194922075037,0.024060888779769085
DOTUSDT,2024-10-11,4.171,-0.10569785129752893,0.4386763508960646,22.505800464037108,0.673598831818957,0.008151522416686596
DOTUSDT,2024-10-12,4.205,0.021552864771473557,0.4333002972880696,26.230831315577063,0.662630400660121,-0.010225921521997638
DOTUSDT,2024-10-13,4.162,-0.03319697182414131,0.4248458291942778,25.89641434262944,0.5702782023591677,0.05189812590100917
DOTUSDT,2024-10-14,4.378,-0.16509427582620453,0.45219486134358816,47.623239436619706,1.164894021664431,0.006395614435815267
DOTUSDT,2024-10-15,4.406,-0.004921035643353408,0.4515727813090274,64.2212189616253,1.803503873054544,-0.020880617339990803
DOTUSDT,2024-10-16,4.314,0.049453046883664024,0.43572877237457824,61.44708423326135,0.8686470747157101,-0.028048215113583796
DOTUSDT,2024-10-17,4.193,0.12933122278883177,0.4430177163416258,53.137254901960794,0.7483892648799151,0.027903648938707448
DOTUSDT,2024-10-18,4.31,0.06681905992213484,0.4499115397991305,55.410447761194014,0.8067145693400498,0.02830626450116025
DOTUSDT,2024-10-19,4.432,0.14459587704843307,0.45388505488457376,62.86215978928885,0.9569411330611134,0.03316787003610089
DOTUSDT,2024-10-20,4.579,0.1758913436487249,0.46005418605654497,65.72123176661265,0.968572971414162,-0.04411443546625904
DOTUSDT,2024-10-21,4.377,0.2198625829778352,0.472168212384054,58.93895348837208,1.032742338188007,-0.012565684258624588
DOTUSDT,2024-10-22,4.322,-0.02088753217083165,0.4629355302594649,57.763532763532766,0.8739428779230305,-0.025913928736695957
DOTUSDT,2024-10-23,4.21,0.05003127616475552,0.45773309017787983,56.47632311977716,0.8887325085483433,-0.00095011876484552
DOTUSDT,2024-10-24,4.206,-0.15001120955696132,0.44078389212593816,54.780733285406185,0.9370718624300338,-0.049928673323823225
DOTUSDT,2024-10-25,3.996,-0.2855246157583076,0.4612130009139617,44.178310046573515,1.5749521976649579,0.009759759759759845
DOTUSDT,2024-10-26,4.035,-0.453391858373137,0.4454339598823779,44.36339522546419,0.9913456897833344,0.023048327137546565
DOTUSDT,2024-10-27,4.128,-0.5480967638393105,0.4495782808494496,48.90885750962774,0.8051174391372223,0.0009689922480620172
DOTUSDT,2024-10-28,4.132,-0.5183538980034503,0.4482321067208329,40.861812778603245,1.4255122942665543,0.014762826718296207
DOTUSDT,2024-10-29,4.193,-0.4550392590883619,0.4516886293668058,42.27701232777375,1.4893884106052109,-0.0004769854519436345
DOTUSDT,2024-10-30,4.191,-0.3870563698604997,0.40545570660754104,45.228859581070594,1.1755354950094563,-0.05535671677403953
DOTUSDT,2024-10-31,3.959,-0.15439696817489393,0.3962513425793994,41.64285714285716,1.8734638978814198,-0.012882040919424131
DOTUSDT,2024-11-01,3.908,-0.12983391819184842,0.39634229316181374,34.93253373313344,1.5401961642094972,0.0
DOTUSDT,2024-11-02,3.908,-0.13104720496707561,0.39566182226160856,28.382838283828335,0.9300313459170336,-0.03172978505629476
DOTUSDT,2024-11-03,3.784,-0.15298772178813813,0.4015325689864208,16.568544995794767,1.6516872006542618,-0.008456659619450302
DOTUSDT,2024-11-04,3.752,-0.3112280402651235,0.40075061933473116,19.332679097154042,0.9005017023361179,0.027452025586353956
DOTUSDT,2024-11-05,3.855,-0.2957036645251576,0.4080184640235346,28.116213683223975,0.8849489289852125,0.06640726329442281
DOTUSDT,2024-11-06,4.111,-0.24607498295801628,0.45230910196985213,45.91246903385631,2.365407882776003,0.012648990513257186
DOTUSDT,2024-11-07,4.163,0.02300386892055325,0.4532320833565905,48.292295472597296,1.7291174577609123,0.03891424453519088
DOTUSDT,2024-11-08,4.325,0.08695366300613849,0.46195834162743776,63.583815028901746,2.6152853177625768,0.07052023121387285
DOTUSDT,2024-11-09,4.63,0.28164506941648887,0.5014876089577626,70.14218009478674,1.8575024688530388,0.1319654427645789
DOTUSDT,2024-11-10,5.241,0.47612271223012703,0.6208760799307819,77.89473684210526,6.24720744124416,0.08948673917191385
DOTUSDT,2024-11-11,5.71,0.8358045588461597,0.6639011091095856,82.07317073170732,3.4187351388285134,-0.07040280210157623
DOTUSDT,2024-11-12,5.308,1.1069219480302506,0.7024630919577296,69.90360585505177,3.761546653814277,-0.04427279577995469
DOTUSDT,2024-11-13,5.073,0.9063323460983218,0.7067894222558055,64.53526697429137,2.623699035781196,-0.05874236152178203
DOTUSDT,2024-11-14,4.775,0.5857626071617758,0.7311518896078469,63.16129032258065,1.6547116864913338,0.08083769633507831
DOTUSDT,2024-11-15,5.161,0.3686360206364514,0.7603060538597712,68.23871906841339,1.2586319665492078,0.121294322805658
DOTUSDT,2024-11-16,5.787,0.7076970662200152,0.82112468303222,73.13469588771238,2.031843978975277,-0.0627268014515292
DOTUSDT,2024-11-17,5.424,1.205505525950821,0.8475135919359276,69.06976744186048,2.0055749409041232,0.10766961651917395
DOTUSDT,2024-11-18,6.008,0.9034040246500322,0.8931790627024402,73.24814509480628,1.6812608718770048,-0.033788282290279636
DOTUSDT,2024-11-19,5.805,1.1679485313767446,0.9002344709880272,69.68901453957997,0.9235847928225644,-0.013953488372092981
DOTUSDT,2024-11-20,5.724,0.9447613569554761,0.8888123943995848,66.88298095038729,1.357688961587089,0.03598881900768691
DOTUSDT,2024-11-21,5.93,1.045297847269363,0.8890256752547988,67.9172581626445,1.3073137766591292,0.11804384485666097
DOTUSDT,2024-11-22,6.63,1.2071461914904014,0.9324225242602378,71.0733223624063,1.9111528120830237,0.2843137254901962
DOTUSDT,2024-11-23,8.515,1.6870054368015912,1.2102143449099647,77.55710029791462,4.654011475377684,0.03640634174985302
DOTUSDT,2024-11-24,8.825,2.63788491765173,1.188585311883387,76.55601659751038,3.8211119761878174,-0.06719546742209637
DOTUSDT,2024-11-25,8.232,2.925668301230651,1.220064132963739,68.3498253783469,1.535127843861549,-0.020286686103012652
DOTUSDT,2024-11-26,8.065,2.6691508772911305,1.2276297666199394,70.76992617146301,1.276226208177488,0.04848109113453192
DOTUSDT,2024-11-27,8.456,2.524700833155933,1.2271878316798712,74.90063300456353,0.9808246454116751,0.018803216650898902
DOTUSDT,2024-11-28,8.615,2.6830744961108324,1.2268984076439493,78.85482416591525,0.7506532480407266,0.04770748694138116
DOTUSDT,2024-11-29,9.026,2.6965424625528414,1.2254801993001896,78.9339721515197,0.9718877945030836,-0.00897407489474844
DOTUSDT,2024-11-30,8.945,2.8571573705305906,1.2050803291864964,75.74176719921749,1.0456111860337352,0.03845723868082729
DOTUSDT,2024-12-01,9.289,3.0117661767948944,1.1983290666659552,81.60261651676207,0.8352901887213414,0.07772634298632797
DOTUSDT,2024-12-02,10.011,3.1828971087957325,1.2015592554580012,82.0086358547897,1.6686896387322878,-0.023074617920287643
DOTUSDT,2024-12-03,9.78,3.441984918750159,1.197674255055279,81.64305046967044,1.567454224239727,0.07484662576687118
DOTUSDT,2024-12-04,10.512,3.470835475870183,1.195919139372897,84.53548759376804,1.9617613083541858,-0.013603500761035114
DOTUSDT,2024-12-05,10.369,3.748513093824588,1.2047987586835123,82.31183578395691,1.2018724761581638,0.02931815989970099
DOTUSDT,2024-12-06,10.673,3.6116613393332906,1.2014866887073696,81.22972346670787,0.783535960994193,-0.007589243886442332
DOTUSDT,2024-12-07,10.592,3.4880309946842187,1.206163393606606,72.2424502034697,0.535506595168626,-0.018882175226586195
DOTUSDT,2024-12-08,10.392,3.420570213351886,1.215796101370646,67.18578635665716,0.4594621115044513,-0.1851424172440338
DOTUSDT,2024-12-09,8.468,3.227915480812629,1.3628273312094623,52.003395585738545,1.3663978150617826,-0.008620689655172487
DOTUSDT,2024-12-10,8.395,2.3757066526196073,1.326248603254291,52.846790890269155,1.079983173228553,0.07123287671232892
DOTUSDT,2024-12-11,8.993,1.907086211220436,1.3188614659980773,54.47276361819091,0.7587949851754539,0.007561436672967714
DOTUSDT,2024-12-12,9.061,1.8462400030218196,1.292302249340473,53.77198917456021,0.8361322458235935,0.003090166648272774
DOTUSDT,2024-12-13,9.089,2.106120798936966,1.278714064803254,50.569723277265325,0.5306099642308822,-0.05919243041038624
DOTUSDT,2024-12-14,8.551,2.263997340364391,1.2789636134250495,46.70898763782158,0.4993850667716878,0.055782949362647605
DOTUSDT,2024-12-15,9.028,2.26249711073571,1.2710913148070493,47.86729857819906,0.5744753449994078,-0.030128489144882642
DOTUSDT,2024-12-16,8.756,2.1789812874942744,1.2435502245438599,38.93102840007057,0.5606572761935682,-0.030721790772042068
DOTUSDT,2024-12-17,8.487,1.6742385809924722,1.2291536540167411,38.671806553355545,0.468093115115997,-0.09520443030517256
DOTUSDT,2024-12-18,7.679,1.7809219499240962,1.2408521707266225,25.50579284108595,0.6921307802203733,-0.09610626383643706
DOTUSDT,2024-12-19,6.941,1.1046751271762745,1.2731433784315966,23.12637190341802,1.0465628950800097,0.0502809393459156
DOTUSDT,2024-12-20,7.29,0.8969485220224165,1.2767000107892676,23.664954071306255,1.083909744261051,-0.043484224965706475
DOTUSDT,2024-12-21,6.973,1.111063281082445,1.2839998447844532,22.826250187715885,0.581466242674033,-0.018786748888570237
DOTUSDT,2024-12-22,6.842,0.8461531345044672,1.2431156243712582,23.06525037936268,0.41926493257331476,0.07936275942706805
DOTUSDT,2024-12-23,7.385,0.39005115535369633,0.9483522388745392,39.60453062008063,0.5418886464625109,0.02261340555179414
DOTUSDT,2024-12-24,7.552,-0.2931187315233974,0.9442141499797486,42.05166886667924,0.4497048767038756,-0.006620762711864403
DOTUSDT,2024-12-25,7.502,-0.339095185516927,0.9247661604090661,34.321766561514195,0.31095121449928115,-0.0759797387363369
DOTUSDT,2024-12-26,6.932,-0.13717950314948713,0.9484485854965191,29.750808445881688,0.35892766950231764,-0.0031736872475476297
DOTUSDT,2024-12-27,6.91,-0.3228230119272346,0.9357066923809847,29.251571129308715,0.3885281426046082,0.029377713458755395
DOTUSDT,2024-12-28,7.113,-0.4950056065341665,0.9385369562196021,35.374288039056154,0.26390779774801604,-0.03486573878813448
DOTUSDT,2024-12-29,6.865,-0.4597572838413114,0.9290126242532893,26.925538724130575,0.23247956190643929,-0.02345229424617634
DOTUSDT,2024-12-30,6.704,-0.7350013696063636,0.9301795003668918,27.578671328671334,0.4450641808571989,-0.009099045346062096
DOTUSDT,2024-12-31,6.643,-0.7832621007777899,0.9197678985429283,28.891941391941387,0.28775651625556486,0.061418034020773726
DOTUSDT,2025-01-01,7.051,-0.9417830475340878,0.9074734339175067,42.086693548387096,0.3474568376526117,0.017869805701318908
DOTUSDT,2025-01-02,7.177,-0.9961440774192688,0.9100873732569246,53.5160905840286,0.43058024429124514,0.08039570851330646
DOTUSDT,2025-01-03,7.754,-0.8596626653472469,0.9146392105932056,56.473214285714285,0.8948369513853387,-0.009930358524632421
DOTUSDT,2025-01-04,7.677,-0.8411657228591293,0.914519976865962,60.526315789473685,0.4695540173903652,-0.0007815552950369842
DOTUSDT,2025-01-05,7.671,-0.8289219154044536,0.9079010110288096,62.876669773221515,0.3492562018704797,
DOGEUSDT,2024-08-09,0.10386,0.08880412104817664,0.7430164167025257,23.99245412450695,0.506617350046106,0.012709416522241446
DOGEUSDT,2024-08-10,0.10518,-0.026424965581974453,0.7429871096665426,26.91631504922644,0.24293935664478516,-0.04363947518539646
DOGEUSDT,2024-08-11,0.10059,0.0579150648008057,0.7532899428490425,25.48693191276844,0.7187441166274567,0.07277065314643605
DOGEUSDT,2024-08-12,0.10791,-0.12037055766014289,0.7731983026695358,34.40255396777138,0.779200964138275,-0.014363821703271329
DOGEUSDT,2024-08-13,0.10636,-0.020804778190068502,0.7698147547461475,35.1342959167831,0.45424840774509795,-0.0372320421210981
DOGEUSDT,2024-08-14,0.1024,-0.15891064040163752,0.7332192594338106,34.93362148811363,0.496209755130121,-0.02138671875000009
DOGEUSDT,2024-08-15,0.10021,-0.5589891278649717,0.7344874664734793,35.3372891942536,0.5842712576283712,0.001397066161061833
DOGEUSDT,2024-08-16,0.10035,-0.6270756283153323,0.7328375388440933,40.137493389740875,0.5363795928639548,0.02391629297458886
DOGEUSDT,2024-08-17,0.10275,-0.5422776928668815,0.7366077728680009,45.188509874326755,0.2390609989525929,-0.026374695863746855
DOGEUSDT,2024-08-18,0.10004,-0.4017914017833587,0.721643646669143,46.56799259944497,0.34863654739174127,0.012894842063174705
DOGEUSDT,2024-08-19,0.10133,-0.6533626808474153,0.6869358151621893,57.58433079434168,0.4740642730415784,0.015395243264580971
DOGEUSDT,2024-08-20,0.10289,-0.8445078072131437,0.6722285660353307,57.08938793483048,0.8431709048178879,0.0316843230634658
DOGEUSDT,2024-08-21,0.10615,-0.9426738417821404,0.6820960956942755,61.054172767203504,0.5754478016591823,-0.008478568064060221
DOGEUSDT,2024-08-22,0.10525,-0.777645961348619,0.6678522465145738,46.97093181200759,0.4278976032861469,0.07296912114014265
DOGEUSDT,2024-08-23,0.11293,-0.6256426593863887,0.7049432142786468,61.096158551504786,1.2561596296893753,-0.0030992650314354275
DOGEUSDT,2024-08-24,0.11258,-0.3220433915949176,0.7029208463345306,59.27318295739349,1.0559924754285888,-0.02655889145496526
DOGEUSDT,2024-08-25,0.10959,-0.2622948169113737,0.6699462949161823,61.74934725848565,0.6297641708404061,-0.04005839948900447
DOGEUSDT,2024-08-26,0.1052,-0.5884634992161516,0.6760257739987912,46.16906983319197,0.6321247402574811,-0.059790874524714877
DOGEUSDT,2024-08-27,0.09891,-0.6536803963378819,0.6934033021218833,40.71303914235852,0.8023688536628741,0.007380446870892898
DOGEUSDT,2024-08-28,0.09964,-0.8174791523616322,0.6947257720851034,46.25813449023861,0.8547173485379763,0.007326374949819359
DOGEUSDT,2024-08-29,0.10037,-0.7516083097724054,0.6944663312979628,50.22586109542633,0.47608884360892834,0.013948390953472112
DOGEUSDT,2024-08-30,0.10177,-0.6513999904595429,0.6936551431548337,51.93565976008725,0.7171691728818718,-0.004814778421931898
DOGEUSDT,2024-08-31,0.10128,-0.5095610254748062,0.6913285216888024,47.88610871440898,0.3064879884347039,-0.06111769352290686
DOGEUSDT,2024-09-01,0.09509,-0.44550311277800886,0.6902501434554063,43.52941176470587,0.524033992044702,0.04238090230308145
DOGEUSDT,2024-09-02,0.09912,-0.4405277465649008,0.6984881400551136,47.304220541595505,0.5551587531463515,-0.023708635996771643
DOGEUSDT,2024-09-03,0.09677,-0.19675373894773177,0.6921886615055012,42.67592149353759,0.44218323190354447,0.012710550790534292
DOGEUSDT,2024-09-04,0.098,-0.14135154481246767,0.6393737766286482,39.74842767295599,1.0570830122859556,0.004285714285714226
DOGEUSDT,2024-09-05,0.09842,0.20270370481059843,0.6365785637593796,41.30379424497071,0.6867473670442159,-0.0597439544807965
DOGEUSDT,2024-09-06,0.09254,0.1431586998650003,0.6603471267177303,22.791566586602627,1.7342742616242417,0.03079749297601042
DOGEUSDT,2024-09-07,0.09539,-0.025920422639676605,0.5537476324442618,28.496372279209425,0.7656116443578453,0.008072124960687654
DOGEUSDT,2024-09-08,0.09616,-0.33827222641148824,0.5470784889462198,32.21192052980132,0.6671895197602891,0.07903494176372727
DOGEUSDT,2024-09-09,0.10376,-0.19909619394731753,0.5942996824528582,48.24218750000001,1.5308588679482285,-0.009252120277563614
DOGEUSDT,2024-09-10,0.1028,0.02198889019096854,0.580442437731467,55.45888296379456,0.7852509465269814,-0.014494163424124573
DOGEUSDT,2024-09-11,0.10131,0.13661340655041135,0.5409144188571426,52.29458642484197,0.8802126573939542,0.01362155759549899
DOGEUSDT,2024-09-12,0.10269,-0.15426931535145738,0.5412313406923288,53.13174946004319,0.8342592468253239,0.0415814587593728
DOGEUSDT,2024-09-13,0.10696,-0.06098471768888965,0.5430895181031296,56.502129792032065,1.5395897937077307,-0.014584891548242385
DOGEUSDT,2024-09-14,0.1054,0.20172695191268,0.5408957746577429,55.02684236212786,1.0252473191196494,-0.024573055028462965
DOGEUSDT,2024-09-15,0.10281,0.2243997092518724,0.5464575478952779,60.32637774210808,0.7957151205275056,-0.030833576500340354
DOGEUSDT,2024-09-16,0.09964,0.13783263862012304,0.5498636593978089,50.7119386637459,0.9360825752126701,0.014853472501003662
DOGEUSDT,2024-09-17,0.10112,-0.044666926296307675,0.5459397112533884,56.10098176718094,0.8347522099435017,0.026997626582278444
DOGEUSDT,2024-09-18,0.10385,0.09276030158619405,0.5501399480238459,57.87348586810228,0.9344034931740873,0.010977371208473752
DOGEUSDT,2024-09-19,0.10499,0.13976958331653985,0.5493115550677039,58.67441246369159,1.1572054145007793,0.0053338413182209
DOGEUSDT,2024-09-20,0.10555,0.1250433431295158,0.5418841293549298,69.98463901689709,1.0781394890548461,0.04149692089057311
DOGEUSDT,2024-09-21,0.10993,0.037208403978699435,0.5540132527093121,71.33215962441314,0.9167196766633244,-0.03274811243518605
DOGEUSDT,2024-09-22,0.10633,0.20379336716081056,0.5200854340715544,63.77675426713627,0.7580778378628357,0.016364149346374646
DOGEUSDT,2024-09-23,0.10807,-0.14859741142361846,0.5226138838393789,56.940418679549104,1.1552986386850976,0.01591561025261412
DOGEUSDT,2024-09-24,0.10979,-0.08371936349758487,0.5189338989340897,60.98711097139263,1.3222949337794505,-0.011840786956917704
DOGEUSDT,2024-09-25,0.10849,0.05786230886101306,0.5060160578570473,61.35357368753954,1.2645773569406331,0.08931698774080554
DOGEUSDT,2024-09-26,0.11818,0.1519210173013023,0.5328529795448905,69.39644377660906,2.721621330771562,0.04510069385682858
DOGEUSDT,2024-09-27,0.12351,0.648947224853037,0.5444887886558368,70.18785069529153,2.5705412017744536,0.036839122338272245
DOGEUSDT,2024-09-28,0.12806,0.7746813814728226,0.5509707906427903,75.7617098681219,2.534634120359218,-0.028736529751678952
DOGEUSDT,2024-09-29,0.12438,0.8730572061009989,0.5612511690705305,73.92944308852896,1.3431409694422802,-0.08176555716353107
DOGEUSDT,2024-09-30,0.11421,0.7307741370838287,0.6172154341223121,63.99078164009986,1.5335469757296347,-0.06444269328430086
DOGEUSDT,2024-10-01,0.10685,0.47427154127849813,0.6203656843341712,54.94391716997411,2.352223733384389,-0.020870379036031728
DOGEUSDT,2024-10-02,0.10462,0.46318820874051814,0.6139735688037682,50.67014795474325,1.3419135249424263,0.004301280825845799
DOGEUSDT,2024-10-03,0.10507,0.25235060427680756,0.6089205077787834,50.07047216349542,1.2418456191527534,0.0396878271628438
DOGEUSDT,2024-10-04,0.10924,0.3457169936855324,0.617443031003146,53.056153718734464,1.0154503633502863,0.0014646649578908821
DOGEUSDT,2024-10-05,0.1094,0.4356412482598974,0.6174999697166803,49.52804986642921,0.496676983910077,0.020018281535648885
DOGEUSDT,2024-10-06,0.11159,0.4262377505004863,0.5882352806216262,54.80453050785532,0.6004649059971792,-0.028497177166412646
DOGEUSDT,2024-10-07,0.10841,0.6921118705553042,0.5924097710043661,50.30259878960485,1.4606065122340686,-0.012175998524121434
DOGEUSDT,2024-10-08,0.10709,0.4944629700805606,0.5943842719772876,47.579777698099676,0.8313036205301001,0.007937249042861083
DOGEUSDT,2024-10-09,0.10794,0.42696922513119706,0.5507917667358793,49.502982107355855,0.9709952026940586,-0.017695015749490395
DOGEUSDT,2024-10-10,0.10603,0.18997691606164305,0.552817039237713,37.22397476340694,0.8655991516772299,0.04470432896350074
DOGEUSDT,2024-10-11,0.11077,0.16183393115522046,0.5643289341044591,36.43526405451448,0.720206073743351,0.005506906202040307
DOGEUSDT,2024-10-12,0.11138,0.3591622391139715,0.563565234298381,30.613668061366795,0.5032227097952127,0.0001795654516070222
DOGEUSDT,2024-10-13,0.1114,0.33211340113577587,0.5517922250744184,33.51117886178859,0.5895270890631312,0.047486535008976594
DOGEUSDT,2024-10-14,0.11669,0.19410709010988994,0.5648107439934044,53.59628770301624,1.501269062702102,0.006770074556517347
DOGEUSDT,2024-10-15,0.11748,0.40101184530061984,0.5582950695383165,69.04335363668937,1.8721631383735609,0.0702247191011236
DOGEUSDT,2024-10-16,0.12573,0.5054889439172209,0.5783156350340569,81.1081638667846,3.2082887370128543,0.03133699196691331
DOGEUSDT,2024-10-17,0.12967,0.8423499292554341,0.5818705321423883,82.87012292891505,1.9108828163323779,0.057762011259350654
DOGEUSDT,2024-10-18,0.13716,0.8972949941417997,0.5967919368958737,84.26607756504666,2.3989499264821226,0.05037911927675709
DOGEUSDT,2024-10-19,0.14407,0.9998429430653736,0.6081709892047573,86.50242156243422,1.8451756495465117,-0.01339626570417174
DOGEUSDT,2024-10-20,0.14214,1.1311821032929847,0.6121803200366323,82.34173195003176,1.3052877251550252,0.0107640354579992
DOGEUSDT,2024-10-21,0.14367,1.0687484132183427,0.6051799784306715,88.67924528301884,1.8557431374943612,-0.02763276954131
DOGEUSDT,2024-10-22,0.1397,0.9663054617764295,0.6022393262676536,83.80675927845738,1.3555432422002058,0.0019327129563351253
DOGEUSDT,2024-10-23,0.13997,0.9833566047560164,0.6023319004262757,83.60965372507869,1.1367909179442188,0.013645781238836863
DOGEUSDT,2024-10-24,0.14188,0.935251816789218,0.6021528832792624,87.61804826862537,0.9404985762917358,-0.07238511418099802
DOGEUSDT,2024-10-25,0.13161,0.9276857200766271,0.6446701828188596,69.59383226776983,1.1529835594360622,0.044525491983891774
DOGEUSDT,2024-10-26,0.13747,0.7258712959963595,0.6071033699490561,72.32586000342289,0.5958545890610207,0.049392594747944996
DOGEUSDT,2024-10-27,0.14426,0.5765663101399802,0.6096418982784869,75.19938650306747,0.8658647037831109,0.1192291695549701
DOGEUSDT,2024-10-28,0.16146,0.5908726464437016,0.6877296957522127,79.02995720399427,2.443691284443219,0.08918617614269797
DOGEUSDT,2024-10-29,0.17586,0.8655061371660278,0.7163446501080794,82.17592592592591,2.7286353415377516,-0.04310246787217087
DOGEUSDT,2024-10-30,0.16828,1.2585818234806174,0.6799323562620869,73.62576346474182,1.491265826306323,-0.03945804611362025
