timestamp,close,volume
2024-01-28,0.9991,1226243.36
2024-01-29,0.9989,2850290.98
2024-01-30,0.9988,1966747.78
2024-01-31,0.997,2406894.19
2024-02-01,0.9982,1989675.96
2024-02-02,0.9933,3709181.03
2024-02-03,0.9992,550060.44
2024-02-04,0.9992,825286.56
2024-02-05,0.9998,2539577.04
2024-02-06,0.9999,1888920.67
2024-02-07,0.9996,1122385.59
2024-02-08,0.9998,1203331.25
2024-02-09,1.0,1374955.63
2024-02-10,0.9998,620345.09
2024-02-11,1.0,564381.03
2024-02-12,0.9998,1422450.34
2024-02-13,0.9998,1641597.08
2024-02-14,0.9996,1315621.94
2024-02-15,0.9999,1550802.87
2024-02-16,0.9998,1034066.74
2024-02-17,0.9992,17682.28
2024-02-18,1.0,1469877.39
2024-02-19,0.9998,1237051.75
2024-02-20,1.0,1368308.6
2024-02-21,0.9998,3406161.98
2024-02-22,0.999,3772862.44
2024-02-23,0.9997,4388473.54
2024-02-24,0.9996,918749.22
2024-02-25,0.9992,1543974.0
2024-02-26,0.9995,1741908.29
2024-02-27,0.9993,1879287.69
2024-02-28,0.9998,3333983.35
2024-02-29,0.9998,3707662.27
2024-03-01,1.0,3804140.07
2024-03-02,0.9995,1763328.51
2024-03-03,1.0,1987196.61
2024-03-04,0.9998,3580437.57
2024-03-05,0.9998,4484044.77
2024-03-06,1.0,3519383.81
2024-03-07,0.9998,3379793.4
2024-03-08,0.9996,3105865.15
2024-03-09,0.9999,1630887.29
2024-03-10,1.0,1444039.59
2024-03-11,0.9996,5433382.28
2024-03-12,0.9999,1989606.65
2024-03-13,0.9998,2027879.68
2024-03-14,0.9999,2547800.72
2024-03-15,0.9999,2890093.56
2024-03-16,1.001,2194923.35
2024-03-17,0.9998,2430726.69
2024-03-18,1.0,2193604.96
2024-03-19,0.9998,5106399.29
2024-03-20,0.9998,3896427.77
2024-03-21,1.0,1599542.76
2024-03-22,1.001,3849245.99
2024-03-23,0.9998,1204055.81
2024-03-24,0.9998,900978.81
2024-03-25,0.9999,5685906.33
2024-03-26,0.9999,32986.86
2024-03-27,0.9999,1113904.21
2024-03-28,0.9999,2227216.93
2024-03-29,0.9998,2001827.72
2024-03-30,0.9999,727477.02
2024-03-31,0.9999,917570.36
2024-04-01,0.9999,1308474.65
2024-04-02,0.9999,2028074.05
2024-04-03,0.9997,2105362.38
2024-04-04,0.9999,1556070.86
2024-04-05,1.002,32957.93
2024-04-06,0.9999,571277.62
2024-04-07,0.9996,13685.74
2024-04-08,0.9999,2154817.87
2024-04-09,0.9999,2031234.49
2024-04-10,0.9998,1992391.27
2024-04-11,0.9999,1452612.02
2024-04-12,0.9999,2757037.87
2024-04-13,1.002,57049.41
2024-04-14,1.001,40991.07
2024-04-15,0.9986,1899339.76
2024-04-16,0.9998,1836500.15
2024-04-17,0.9999,1755112.41
2024-04-18,0.9998,1684520.72
2024-04-19,0.9996,1304162.85
2024-04-20,0.9999,616102.62
2024-04-21,0.9999,379712.4
2024-04-22,0.9999,1055576.67
2024-04-23,0.9999,1960345.99
2024-04-24,1.0,1491660.91
2024-04-25,0.9997,1093182.92
2024-04-26,0.9991,19896.95
2024-04-27,0.9997,984910.53
2024-04-28,0.9999,363017.99
2024-04-29,0.9995,1326153.87
2024-04-30,0.9999,2339599.04
2024-05-01,0.9999,2212767.79
2024-05-02,0.9999,2180508.17
2024-05-03,1.0,1110285.29
2024-05-04,0.9999,753357.71
2024-05-05,0.9998,483555.41
2024-05-06,0.9999,1043845.68
2024-05-07,0.9994,1321827.13
2024-05-08,0.9994,1760492.25
2024-05-09,0.9998,1094138.64
2024-05-10,0.9998,1029151.4
2024-05-11,0.9997,273204.64
2024-05-12,0.9998,393148.68
2024-05-13,0.9997,1247132.07
2024-05-14,0.9995,1533966.05
2024-05-15,0.9996,2255734.86
2024-05-16,0.9997,1709652.68
2024-05-17,0.9998,1760609.59
2024-05-18,1.0,915790.54
2024-05-19,1.0,992054.57
2024-05-20,1.0,2361581.35
2024-05-21,0.9995,3724514.0
2024-05-22,0.9992,379590.34
2024-05-23,1.001,670092.67
2024-05-24,0.9996,960308.68
2024-05-25,0.9995,410117.37
2024-05-26,0.9994,893647.81
2024-05-27,0.9996,1517609.95
2024-05-28,0.9997,1806168.75
2024-05-29,0.9994,1284849.02
2024-05-30,0.9997,1045540.74
2024-05-31,0.9995,1445928.84
2024-06-01,0.9997,947875.04
2024-06-02,0.9999,630050.0
2024-06-03,0.9998,1100702.88
2024-06-04,0.9996,945381.79
2024-06-05,0.9993,1206406.91
2024-06-06,0.9993,1059802.77
2024-06-07,0.9996,962158.39
2024-06-08,0.9998,853574.46
2024-06-09,0.9987,409014.42
2024-06-10,0.9997,1051823.24
2024-06-11,0.9997,1178845.19
2024-06-12,0.9999,1030204.54
2024-06-13,0.9998,698878.19
2024-06-14,0.9999,926103.03
2024-06-15,1.0,161002.7
2024-06-16,0.9999,320635.14
2024-06-17,0.9999,628715.86
2024-06-18,0.9997,1346427.25
2024-06-19,0.9998,845339.29
2024-06-20,0.9999,1089898.67
2024-06-21,0.9997,872910.32
2024-06-22,0.9998,466751.1
2024-06-23,0.9998,1141498.58
2024-06-24,0.9998,2150817.49
2024-06-25,0.9999,775902.42
2024-06-26,0.9996,1137604.99
2024-06-27,0.9998,1015935.83
2024-06-28,0.9997,959893.23
2024-06-29,0.9997,348904.99
2024-06-30,0.9997,692021.29
2024-07-01,0.9997,1951501.12
2024-07-02,0.9997,710240.6
2024-07-03,0.9998,857454.16
2024-07-04,0.9998,838508.06
2024-07-05,0.9998,1780466.96
2024-07-06,0.9997,533521.04
2024-07-07,0.9995,600838.16
2024-07-08,0.9998,830940.09
2024-07-09,0.9998,591992.49
2024-07-10,0.9999,1099528.79
2024-07-11,0.9998,2411617.29
2024-07-12,0.9999,1348074.5
2024-07-13,0.9998,441831.57
2024-07-14,0.9999,370612.78
2024-07-15,0.9997,800116.25
2024-07-16,0.9998,1498116.2
2024-07-17,0.9998,1050867.93
2024-07-18,0.9997,980772.66
2024-07-19,0.9998,546600.83
2024-07-20,0.9993,449734.68
2024-07-21,0.9997,312186.8
2024-07-22,0.9998,1417988.2
2024-07-23,0.9998,1025686.48
2024-07-24,0.9998,924480.08
2024-07-25,0.9997,1067325.3
2024-07-26,0.9998,603614.43
2024-07-27,0.9997,547692.39
2024-07-28,0.9997,397013.74
2024-07-29,0.9999,860238.86
2024-07-30,1.0,810303.38
2024-07-31,0.9995,1836347.71
2024-08-01,0.9998,1706038.54
2024-08-02,1.0,40947.42
2024-08-03,0.9997,722241.38
2024-08-04,0.9998,2427371.67
2024-08-05,0.9999,6072347.72
2024-08-06,0.9998,1941097.3
2024-08-07,0.9998,910457.67
2024-08-08,0.9997,1589472.19
2024-08-09,1.0,1314054.55
2024-08-10,0.9998,11933.04
2024-08-11,0.9997,341591.34
2024-08-12,0.9998,1224365.69
2024-08-13,0.9998,944269.25
2024-08-14,0.9999,624690.09
2024-08-15,1.0,1102456.73
2024-08-16,0.9999,473005.86
2024-08-17,0.9982,490156.9
2024-08-18,0.999,464112.25
2024-08-19,0.9992,1106438.1
2024-08-20,0.9995,1353119.08
2024-08-21,0.9999,38404.25
2024-08-22,0.9996,904975.9
2024-08-23,0.9998,1884019.45
2024-08-24,1.0,15293.16
2024-08-25,1.0,1161581.08
2024-08-26,0.9998,2347954.88
2024-08-27,1.0,3556597.83
2024-08-28,0.9999,2410976.05
2024-08-29,0.9998,909781.8
2024-08-30,0.9998,854102.8
2024-08-31,0.9993,330457.6
2024-09-01,0.9998,1022189.84
2024-09-02,0.9999,2403585.12
2024-09-03,0.9999,695163.8
2024-09-04,0.9999,846113.82
2024-09-05,0.9998,783590.18
2024-09-06,0.9998,803743.18
2024-09-07,0.9999,503437.7
2024-09-08,0.9999,897187.65
2024-09-09,0.9998,739111.42
2024-09-10,0.9999,1228553.72
2024-09-11,1.0,1076846.51
2024-09-12,1.0,522948.41
2024-09-13,0.9999,445280.45
2024-09-14,0.9998,236542.87
2024-09-15,0.9998,183035.74
2024-09-16,0.9999,1109665.77
2024-09-17,0.9998,771000.89
2024-09-18,1.001,48175.48
2024-09-19,0.9999,649017.11
2024-09-20,0.9999,1006908.6
