timestamp,close,volume
2024-01-28,16.36,15449.41
2024-01-29,16.57,14310.52
2024-01-30,16.38,15769.98
2024-01-31,15.97,15943.64
2024-02-01,15.69,15904.09
2024-02-02,16.48,20436.24
2024-02-03,16.3,15377.73
2024-02-04,16.14,15434.6
2024-02-05,15.98,16130.48
2024-02-06,16.11,17708.46
2024-02-07,16.19,16632.75
2024-02-08,16.45,15585.28
2024-02-09,16.67,16100.37
2024-02-10,17.56,25055.55
2024-02-11,16.98,21768.71
2024-02-12,17.24,16732.01
2024-02-13,16.75,16907.35
2024-02-14,17.41,17063.9
2024-02-15,20.73,41291.51
2024-02-16,19.89,79306.26
2024-02-17,19.14,22645.38
2024-02-18,19.85,18584.65
2024-02-19,20.26,29389.86
2024-02-20,19.45,19086.94
2024-02-21,18.82,17840.59
2024-02-22,19.06,17057.92
2024-02-23,18.7,13933.51
2024-02-24,19.03,17484.29
2024-02-25,18.96,130305.9
2024-02-26,19.71,18498.94
2024-02-27,19.56,22713.8
2024-02-28,19.28,29021.96
2024-02-29,19.28,18703.87
2024-03-01,19.38,21282.22
2024-03-02,21.71,49702.06
2024-03-03,21.49,25173.02
2024-03-04,21.39,21891.09
2024-03-05,20.39,23008.09
2024-03-06,20.43,40504.56
2024-03-07,21.82,70740.84
2024-03-08,21.29,25045.32
2024-03-09,21.13,21014.64
2024-03-10,23.33,62599.55
2024-03-11,24.35,30370.22
2024-03-12,23.24,24007.88
2024-03-13,24.98,27271.9
2024-03-14,22.77,19855.6
2024-03-15,21.56,30039.39
2024-03-16,20.05,56797.14
2024-03-17,20.14,22142.65
2024-03-18,19.07,19895.23
2024-03-19,17.6,21921.56
2024-03-20,19.46,22327.49
2024-03-21,18.68,21207.96
2024-03-22,18.52,25633.89
2024-03-23,18.28,16012.74
2024-03-24,18.9,21805.99
2024-03-25,19.62,21584.68
2024-03-26,19.9,20320.0
2024-03-27,18.93,28710.39
2024-03-28,19.3,20129.76
2024-03-29,19.66,15539.55
2024-03-30,20.66,26985.89
2024-03-31,20.96,12744.25
2024-04-01,19.88,15638.87
2024-04-02,18.4,18260.56
2024-04-03,17.72,13679.15
2024-04-04,18.24,13146.88
2024-04-05,18.92,19265.58
2024-04-06,18.48,12390.49
2024-04-07,18.58,12366.5
2024-04-08,19.44,14656.7
2024-04-09,18.38,16031.99
