timestamp,close,volume
2024-01-28,0.6568,105145746.4
2024-01-29,0.6857,123369504.0
2024-01-30,0.6964,208987200.8
2024-01-31,0.6503,181488243.6
2024-02-01,0.6427,135100959.1
2024-02-02,0.6343,91189951.0
2024-02-03,0.6108,70009961.9
2024-02-04,0.5953,57982095.2
2024-02-05,0.6111,96806712.1
2024-02-06,0.6003,68259063.7
2024-02-07,0.6245,82244756.1
2024-02-08,0.6377,105616163.7
2024-02-09,0.7021,118836544.7
2024-02-10,0.6872,66538355.4
2024-02-11,0.6784,72567344.7
2024-02-12,0.7563,124770161.9
2024-02-13,0.7549,122427184.8
2024-02-14,0.8805,188816275.7
2024-02-15,0.9295,213554069.9
2024-02-16,0.9335,159986106.1
2024-02-17,0.907,87202780.6
2024-02-18,0.9614,127949483.4
2024-02-19,0.9278,91298190.8
2024-02-20,0.9332,124816549.3
2024-02-21,0.8765,98439932.3
2024-02-22,0.836,77008909.0
2024-02-23,0.7868,78278093.2
2024-02-24,0.8608,74327042.1
2024-02-25,0.8244,44876433.4
2024-02-26,0.8911,101437415.4
2024-02-27,0.8897,112517572.0
2024-02-28,0.8659,139366301.5
2024-02-29,0.8338,136295083.0
2024-03-01,0.8593,79325386.8
2024-03-02,0.8477,64550403.5
2024-03-03,0.8194,92773415.5
2024-03-04,0.7904,150315871.2
2024-03-05,0.7215,201158264.9
2024-03-06,0.7842,127426581.9
2024-03-07,0.9295,191569780.1
2024-03-08,0.9255,189869781.2
2024-03-09,0.9004,118215176.7
2024-03-10,0.867,83210369.0
2024-03-11,0.8968,101027203.3
2024-03-12,0.9009,128039526.5
2024-03-13,0.9003,89928685.8
2024-03-14,0.8646,112980302.0
2024-03-15,1.0534,361194144.1
2024-03-16,0.905,304229384.4
2024-03-17,0.9046,151194929.1
2024-03-18,0.8345,111338277.7
2024-03-19,0.8221,152541182.1
2024-03-20,0.8679,100383275.2
2024-03-21,0.8248,79628531.9
2024-03-22,0.7949,65069852.0
2024-03-23,0.803,52613176.6
2024-03-24,0.8173,32701553.1
2024-03-25,0.8385,52366989.1
2024-03-26,0.8431,57271189.5
2024-03-27,0.8925,133612853.3
2024-03-28,0.8662,75318706.2
2024-03-29,0.8295,52995218.6
2024-03-30,0.8179,32643473.5
2024-03-31,0.8234,25591559.0
2024-04-01,0.7779,64404354.9
2024-04-02,0.7053,67815492.3
2024-04-03,0.7023,44336731.6
2024-04-04,0.7186,46765487.2
2024-04-05,0.6947,47459978.2
2024-04-06,0.714,37674757.0
2024-04-07,0.733,19579293.8
2024-04-08,0.7408,35144185.9
2024-04-09,0.6849,71224751.1
2024-04-10,0.6718,46040472.6
2024-04-11,0.6627,26665162.0
2024-04-12,0.577,103440562.7
2024-04-13,0.4917,151170623.7
2024-04-14,0.5454,110804459.4
2024-04-15,0.496,92373901.9
2024-04-16,0.4866,67946907.9
2024-04-17,0.5002,77586273.4
2024-04-18,0.52,70842290.1
2024-04-19,0.5571,76609593.5
2024-04-20,0.6017,46536309.7
2024-04-21,0.588,43012196.5
2024-04-22,0.6473,87759441.1
2024-04-23,0.6383,84219525.4
2024-04-24,0.5916,75025244.4
2024-04-25,0.63,83439361.3
2024-04-26,0.5851,66932900.9
2024-04-27,0.586,61845884.2
2024-04-28,0.5937,46709450.8
2024-04-29,0.6354,99682007.5
2024-04-30,0.5426,83067552.9
2024-05-01,0.5317,105158645.8
2024-05-02,0.5402,66812652.1
2024-05-03,0.57,62378730.4
2024-05-04,0.5643,42308893.8
2024-05-05,0.5601,43721763.7
2024-05-06,0.5413,47906890.1
2024-05-07,0.5231,42390033.2
2024-05-08,0.5212,47345620.8
2024-05-09,0.5395,26298449.4
2024-05-10,0.5074,42800145.3
2024-05-11,0.4996,21916343.5
2024-05-12,0.5,14647053.1
2024-05-13,0.4848,57792034.9
2024-05-14,0.4558,47758290.0
2024-05-15,0.5284,72478116.9
2024-05-16,0.5394,92274891.5
2024-05-17,0.5606,48576684.7
2024-05-18,0.5489,30666727.3
2024-05-19,0.523,20804430.5
2024-05-20,0.5802,65323727.4
