timestamp,close,volume
2024-01-28,0.06126,93115.42
2024-01-29,0.06395,90519.89
2024-01-30,0.06456,151054.45
2024-01-31,0.06213,101184.51
2024-02-01,0.06193,123582.19
2024-02-02,0.06153,114330.29
2024-02-03,0.06139,118791.57
2024-02-04,0.06067,116184.75
2024-02-05,0.06155,131238.51
2024-02-06,0.06295,106702.4
2024-02-07,0.06384,80176.76
2024-02-08,0.06344,99796.09
2024-02-09,0.06518,112715.32
2024-02-10,0.065,136874.66
2024-02-11,0.06472,168615.75
2024-02-12,0.06924,146460.09
2024-02-13,0.06719,121802.95
2024-02-14,0.07034,176989.84
2024-02-15,0.06636,178935.15
2024-02-16,0.06386,234993.84
2024-02-17,0.05941,198964.09
2024-02-18,0.05997,282589.71
2024-02-19,0.06154,325418.91
2024-02-20,0.06218,288294.04
2024-02-21,0.06196,319216.49
2024-02-22,0.0594,294036.44
2024-02-23,0.05868,298993.76
2024-02-24,0.05752,358744.63
2024-02-25,0.05527,305352.19
2024-02-26,0.05287,321642.51
2024-02-27,0.05095,364822.31
2024-02-28,0.04623,404357.86
2024-02-29,0.04416,375105.49
2024-03-01,0.04798,235320.78
2024-03-02,0.04887,302432.64
2024-03-03,0.04586,146536.48
2024-03-04,0.04731,192878.05
2024-03-05,0.04711,238114.71
2024-03-06,0.04725,137870.02
2024-03-07,0.04958,216352.99
2024-03-08,0.05204,160174.86
2024-03-09,0.05331,129226.12
2024-03-10,0.06277,122209.32
2024-03-11,0.07741,143229.12
2024-03-12,0.06273,158876.03
2024-03-13,0.06226,102029.45
2024-03-14,0.06071,84898.38
2024-03-15,0.05874,76449.12
2024-03-16,0.02927,119400.04
2024-03-17,0.02535,13971.01
2024-03-18,0.02768,21681.38
2024-03-19,0.0337,37071.08
2024-03-20,0.03678,42678.49
2024-03-21,0.03738,78051.45
2024-03-22,0.03565,60460.56
2024-03-23,0.03602,62205.92
2024-03-24,0.03745,65541.04
2024-03-25,0.03813,56098.63
2024-03-26,0.0361,15157.47
2024-03-27,0.03498,16863.1
2024-03-28,0.0365,18906.77
2024-03-29,0.03698,16607.48
2024-03-30,0.036,20585.9
2024-03-31,0.03788,19341.43
2024-04-01,0.03681,19352.64
2024-04-02,0.02543,63227.02
2024-04-03,0.03024,11583.38
2024-04-04,0.03209,7144.56
2024-04-05,0.03911,77052.7
2024-04-06,0.04384,109694.89
2024-04-07,0.04423,83535.12
2024-04-08,0.04288,82177.81
2024-04-09,0.04088,95888.38
2024-04-10,0.0415,114885.72
2024-04-11,0.03967,90076.83
2024-04-12,0.0356,64001.5
2024-04-13,0.03323,51879.08
2024-04-14,0.03468,50683.06
2024-04-15,0.03428,49570.01
2024-04-16,0.032,45009.22
2024-04-17,0.03114,41780.46
2024-04-18,0.03128,64958.42
2024-04-19,0.02984,39815.77
2024-04-20,0.03113,31251.44
2024-04-21,0.03103,32513.73
2024-04-22,0.02994,36500.55
2024-04-23,0.02987,36101.46
2024-04-24,0.02893,30821.92
2024-04-25,0.02794,38248.76
2024-04-26,0.0265,23906.42
2024-04-27,0.02314,9726.85
2024-04-28,0.02782,7937.21
2024-04-29,0.02789,15648.38
2024-04-30,0.02356,16175.4
2024-05-01,0.02136,14417.92
2024-05-02,0.02352,26958.87
2024-05-03,0.02486,25538.0
2024-05-04,0.02501,25992.06
2024-05-05,0.02533,26077.26
2024-05-06,0.02463,31278.63
2024-05-07,0.024,29852.66
2024-05-08,0.0236,23486.21
2024-05-09,0.02381,22786.61
2024-05-10,0.023,20940.06
2024-05-11,0.02324,21110.06
2024-05-12,0.02345,23014.84
2024-05-13,0.02363,16247.85
2024-05-14,0.02054,18567.17
2024-05-15,0.01991,18956.66
2024-05-16,0.01988,19436.07
2024-05-17,0.01987,19268.64
2024-05-18,0.0211,16703.94
2024-05-19,0.02172,23840.28
2024-05-20,0.024,26339.19
2024-05-21,0.02483,37957.18
2024-05-22,0.02394,34566.85
2024-05-23,0.02453,49886.64
2024-05-24,0.02432,47080.1
2024-05-25,0.02429,48691.11
2024-05-26,0.02449,52813.71
2024-05-27,0.02399,39653.84
2024-05-28,0.02401,44290.23
2024-05-29,0.02363,44321.94
2024-05-30,0.02533,35614.58
2024-05-31,0.02607,54684.17
2024-06-01,0.0288,72290.68
