timestamp,close,volume
2024-01-28,0.0311,6585.94
2024-01-29,0.03161,16386.87
2024-01-30,0.03178,15859.81
2024-01-31,0.03192,11731.71
2024-02-01,0.03187,10552.47
2024-02-02,0.03195,7001.6
2024-02-03,0.03139,5796.97
2024-02-04,0.0315,6574.82
2024-02-05,0.03157,12065.14
2024-02-06,0.03146,25491.65
2024-02-07,0.03192,7641.97
2024-02-08,0.03171,9252.77
2024-02-09,0.03159,17364.83
2024-02-10,0.03153,10459.29
2024-02-11,0.03092,10380.35
2024-02-12,0.03096,10681.2
2024-02-13,0.03133,8531.77
2024-02-14,0.03162,15822.3
2024-02-15,0.03168,11037.3
2024-02-16,0.03182,6933.37
2024-02-17,0.03152,17566.41
2024-02-18,0.03128,10284.07
2024-02-19,0.03107,6341.06
2024-02-20,0.03032,13403.75
2024-02-21,0.03059,12035.27
2024-02-22,0.03076,9470.73
2024-02-23,0.03045,7698.2
2024-02-24,0.03094,5679.52
2024-02-25,0.03052,6784.63
2024-02-26,0.03053,12201.78
2024-02-27,0.03082,14623.41
2024-02-28,0.03063,47310.3
2024-02-29,0.03059,30852.36
2024-03-01,0.03059,11388.63
2024-03-02,0.03164,7747.67
2024-03-03,0.03284,9004.56
2024-03-04,0.03349,29109.34
2024-03-05,0.03573,67710.83
2024-03-06,0.03702,50615.18
2024-03-07,0.03815,15754.33
2024-03-08,0.03891,28561.41
2024-03-09,0.03901,14637.13
2024-03-10,0.03934,14290.3
2024-03-11,0.03965,27071.59
2024-03-12,0.0393,29140.05
2024-03-13,0.03948,29353.48
2024-03-14,0.03925,27975.46
2024-03-15,0.03892,37143.35
2024-03-16,0.03916,37538.26
2024-03-17,0.03623,80485.55
2024-03-18,0.03651,19544.79
2024-03-19,0.03654,41762.29
2024-03-20,0.038,29516.47
2024-03-21,0.03733,27743.88
2024-03-22,0.03701,20746.21
2024-03-23,0.03776,12938.19
2024-03-24,0.03831,12632.96
2024-03-25,0.03774,16699.98
2024-03-26,0.03779,15567.24
2024-03-27,0.03749,22888.99
2024-03-28,0.03752,34852.32
2024-03-29,0.03775,8761.14
2024-03-30,0.0376,8915.68
2024-03-31,0.0378,22662.58
2024-04-01,0.03833,12342.56
2024-04-02,0.03666,23990.4
2024-04-03,0.03761,16864.86
