timestamp,close,volume
2025-01-27,0.081919,340329.1505
2025-01-26,0.084584,12452109.761
2025-01-25,0.082131,8400807.974
2025-01-24,0.081127,16773944.8793
2025-01-23,0.077928,12083838.1501
2025-01-22,0.070032,10249856.43
2025-01-21,0.075067,15460481.6848
2025-01-20,0.068769,19364676.3195
2025-01-19,0.058053,20215777.976
2025-01-18,0.069759,12578305.5617
2025-01-17,0.074415,22463969.0812
2025-01-16,0.061252,16103633.9952
2025-01-15,0.059959,13447762.568
2025-01-14,0.056048,8365746.1667
2025-01-13,0.058533,13807918.1065
2025-01-12,0.06032,9138227.4488
2025-01-11,0.056326,11164511.6751
2025-01-10,0.053867,11492953.446
2025-01-09,0.050048,8332284.8038
2025-01-08,0.054471,18327830.46
2025-01-07,0.05916,10590211.7555
2025-01-06,0.067472,8797624.6092
2025-01-05,0.062815,6502642.5341
2025-01-04,0.060194,5542612.3188
2025-01-03,0.06265,9401403.5733
2025-01-02,0.05935,14348751.8867
2025-01-01,0.055906,8260392.788
2024-12-31,0.051304,10794057.8694
2024-12-30,0.051986,12470086.1847
2024-12-29,0.050944,10390575.3539
2024-12-28,0.055386,8240550.2692
2024-12-27,0.054225,9742437.48
2024-12-26,0.055791,9711624.0311
2024-12-25,0.063008,7032551.6621
2024-12-24,0.062339,7831878.7777
2024-12-23,0.063986,10010293.7722
2024-12-22,0.059875,8349217.8398
2024-12-21,0.058899,7390161.754
2024-12-20,0.062126,13763730.6547
2024-12-19,0.065473,12500809.3129
2024-12-18,0.069279,10824217.4637
2024-12-17,0.069369,8912981.7529
2024-12-16,0.065531,10824857.9482
2024-12-15,0.073041,6593347.5119
2024-12-14,0.075,8433546.753
2024-12-13,0.073695,6179393.6466
2024-12-12,0.078461,6614197.3108
2024-12-11,0.079144,11709368.0951
2024-12-10,0.071703,10949734.6909
2024-12-09,0.073412,21155937.9278
2024-12-08,0.079325,11951021.3864
2024-12-07,0.073567,15109860.5713
2024-12-06,0.077772,16466948.107
2024-12-05,0.069031,22908769.5413
2024-12-04,0.078847,19782451.6674
2024-12-03,0.084728,21651538.6475
2024-12-02,0.091778,20404401.5913
2024-12-01,0.081249,14737060.3049
2024-11-30,0.077253,12249737.7556
2024-11-29,0.081546,15966827.4583
2024-11-28,0.081267,17488686.0739
2024-11-27,0.08843,25911951.8248
2024-11-26,0.086326,27055637.1672
2024-11-25,0.068255,34805623.181
2024-11-24,0.055327,17021281.2136
2024-11-23,0.053223,14293353.4328
2024-11-22,0.049598,18183430.5223
2024-11-21,0.047629,22548986.5763
2024-11-20,0.049028,19894201.1927
2024-11-19,0.044164,23991286.2436
2024-11-18,0.040994,26574917.3074
2024-11-17,0.030492,13738256.2564
2024-11-16,0.034331,12299000.9394
2024-11-15,0.031379,13584106.7438
2024-11-14,0.025712,11979466.0001
2024-11-13,0.028701,12232061.7781
2024-11-12,0.030717,16891434.1722
2024-11-11,0.031287,20237991.3654
2024-11-10,0.028795,21198723.0094
2024-11-09,0.024898,8144588.063
2024-11-08,0.024977,11288165.4207
2024-11-07,0.023692,13504353.5214
2024-11-06,0.024961,23051268.0348
2024-11-05,0.022321,38279032.2885
2024-11-04,0.02205,12780620.8491
2024-11-03,0.022296,18464764.9807
2024-11-02,0.023349,2712718.8307
2024-11-01,0.023645,19092416.8959
2024-10-31,0.024744,15292275.6932
2024-10-30,0.024825,17015820.6711
2024-10-29,0.026383,19841795.0887
2024-10-28,0.023143,18245987.9057
2024-10-27,0.023776,18674025.797
2024-10-26,0.025526,15833630.5663
2024-10-25,0.027278,9424425.4017
2024-10-24,0.03043,17925475.8967
2024-10-23,0.031335,9274487.4383
2024-10-22,0.028389,6873405.305
2024-10-21,0.025754,2581334.1971
2024-10-20,0.028903,3789830.786
2024-10-19,0.026939,9905006.8187
2024-10-18,0.023315,5544707.8682
2024-10-17,0.02217,4702205.5478
2024-10-16,0.022543,4214125.3547
2024-10-15,0.022253,3640874.6155
2024-10-14,0.022732,4543283.6793
2024-10-13,0.023,2647840.8014
2024-10-12,0.023922,3242197.8311
2024-10-11,0.025739,7357138.1152
2024-10-10,0.023478,11750845.1817
2024-10-09,0.021939,20585815.9807
2024-10-08,0.022585,18366963.3272
2024-10-07,0.023427,18370664.2616
2024-10-06,0.024948,15929106.4022
2024-10-05,0.025434,20111200.7979
2024-10-04,0.024032,18673041.3885
2024-10-03,0.023747,18788617.6123
2024-10-02,0.02573,17649515.9777
2024-10-01,0.026045,15093483.1056
2024-09-30,0.028365,12920448.8991
2024-09-29,0.028245,7855000.1315
2024-09-28,0.02886,13817355.8193
2024-09-27,0.029905,16375767.7258
2024-09-26,0.029239,17260121.395
2024-09-25,0.032559,21518552.9008
2024-09-24,0.027881,24361148.8508
2024-09-23,0.022982,25475321.6379
2024-09-22,0.024999,21660721.7411
2024-09-21,0.020919,21092290.7412
2024-09-20,0.020561,17643662.3384
2024-09-19,0.021096,23577953.2273
2024-09-18,0.019768,16118712.1097
2024-09-17,0.020319,21903060.1146
2024-09-16,0.019683,19911137.0379
2024-09-15,0.020441,22226395.783
2024-09-14,0.0203,16818240.1658
2024-09-13,0.021932,13298924.6098
2024-09-12,0.021662,9978697.6308
2024-09-11,0.021815,8986779.5605
2024-09-10,0.021674,8869374.9282
2024-09-09,0.02119,7875593.1765
2024-09-08,0.021918,8072860.6616
2024-09-07,0.021447,10034685.9728
2024-09-06,0.020961,13971045.208
2024-09-05,0.020737,17478711.7188
2024-09-04,0.021242,12743515.8824
2024-09-03,0.021669,11448782.9585
2024-09-02,0.022809,17206667.7258
2024-09-01,0.022074,14869756.3137
2024-08-31,0.02275,12231206.511
2024-08-30,0.021906,16051136.841
2024-08-29,0.022614,11347877.0939
2024-08-28,0.022461,14452598.0366
2024-08-27,0.024285,15198397.1342
2024-08-26,0.025085,10511918.5586
2024-08-25,0.026327,12121440.5215
2024-08-24,0.027576,15633999.6691
2024-08-23,0.024764,16063049.0287
2024-08-22,0.023611,13971660.6962
2024-08-21,0.023917,12924256.6905
2024-08-20,0.023787,16390597.5862
2024-08-19,0.022753,18943836.4746
2024-08-18,0.023906,20966137.4234
2024-08-17,0.024989,21825115.7428
2024-08-16,0.021953,19773276.08
2024-08-15,0.022088,15702355.3493
2024-08-14,0.022897,9240125.2526
2024-08-13,0.020734,7669691.3694
2024-08-12,0.020772,8503759.1502
2024-08-11,0.020803,4375676.5155
2024-08-10,0.021943,5875079.7412
2024-08-09,0.023225,8060361.9724
2024-08-08,0.024628,6880780.883
2024-08-07,0.02427,11729046.4949
2024-08-06,0.024192,8178912.7695
2024-08-05,0.022191,14750763.0996
2024-08-04,0.024203,6726270.8649
2024-08-03,0.024976,5072654.9329
2024-08-02,0.026243,4901643.9826
2024-08-01,0.02779,4892473.3248
2024-07-31,0.028301,3240742.2798
2024-07-30,0.028823,5053906.2961
2024-07-29,0.030722,3472146.025
2024-07-28,0.028531,3718093.3411
2024-07-27,0.029069,4651636.1229
2024-07-26,0.0296,5169400.3809
2024-07-25,0.028817,4872301.7176
2024-07-24,0.029719,3898339.9303
2024-07-23,0.030061,6815521.5071
2024-07-22,0.031421,3932633.6292
2024-07-21,0.031536,4295261.3828
2024-07-20,0.0315,4605742.1167
2024-07-19,0.032096,5991340.665
2024-07-18,0.032196,4874364.753
2024-07-17,0.03154,4992043.3688
2024-07-16,0.032809,5062678.1644
2024-07-15,0.031632,7920311.7026
2024-07-14,0.029149,4597510.3762
2024-07-13,0.030213,4966776.7831
2024-07-12,0.031581,6051681.491
2024-07-11,0.028949,3796953.3771
2024-07-10,0.029824,5773278.4721
2024-07-09,0.029524,7763961.1355
2024-07-08,0.029638,5966200.2997
2024-07-07,0.02947,3256801.5185
2024-07-06,0.032475,4844194.695
2024-07-05,0.032181,6775686.47
2024-07-04,0.031959,4858811.9736
2024-07-03,0.032817,5272079.0324
2024-07-02,0.036986,4596296.2304
2024-07-01,0.039705,8580909.8719
2024-06-30,0.034298,3740245.7494
2024-06-29,0.031314,5026891.1422
2024-06-28,0.031718,4261529.6868
2024-06-27,0.035216,7580950.5853
2024-06-26,0.030804,2935110.5951
2024-06-25,0.030587,6811947.3476
2024-06-24,0.030396,7656755.9134
2024-06-23,0.029282,6045141.7007
2024-06-22,0.030718,7388253.4837
2024-06-21,0.030327,8208993.5143
2024-06-20,0.031373,10321484.9981
2024-06-19,0.031161,14676645.3809
2024-06-18,0.031969,14200715.9486
2024-06-17,0.031985,17059319.0555
2024-06-16,0.033134,15307397.9804
2024-06-15,0.033242,14848326.7464
2024-06-14,0.035873,11256002.3274
2024-06-13,0.036699,11407311.5335
2024-06-12,0.038751,12456016.4364
2024-06-11,0.038727,13927941.065
2024-06-10,0.040275,11831839.4887
2024-06-09,0.039593,9100909.9693
2024-06-08,0.039849,9300148.0467
2024-06-07,0.0396,14197049.8464
2024-06-06,0.042443,12381042.1141
2024-06-05,0.043671,10845847.6048
